store_id,kakao_nickname,kakao_date,kakao_content,kakao_star
20219230,배병학,2022.12.24.,맛있는 옺닭식당사장님 어디서 영업하시나요하시면 연락좀 한번 주세요,4.0
20219230,WIMI,2017.01.29.,특별한 이유로 별 다섯,5.0
28477539,U뀽E,2023.01.21.,,4.0
28477539,ㅎ,2022.11.29.,초보자들은 기본 설렁탕이 좋음,5.0
28477539,파커,2022.09.18.,맛도 옛날같지않은데 불친절하기까지,1.0
28477539,twinmom,2022.07.24.,오래 다닌집인데  국물도  변했고고기수육도  오래되서  물컹되고  정말 물가 올랐다지만  먹을수가없네요  실망이예요,1.0
28477539,김동남,2022.06.24.,,3.0
28477539,이지산,2022.03.31.,먹어본 설렁탕들 중 본연 탑 2저는 국밥 탕 종류를 제일 좋아해서 왠만한 국물 맛있다고도 안하는데 와 죽입니다,5.0
28477539,김덕배,2022.02.02.,도가니탕 2만원 곰탕은 12000원 주차는 10대 정도 가능합니다,4.0
28477539,리도,2021.08.31.,내용 대비 가격이 사악함12000원짜리 설렁탕에 반찬은 김치깍두기가 전부고 설렁탕은 소면조금에 차돌박이같은 고기 몇 장이 전부직원들 불친절 끝판왕2층 착석 후 주문을 했는데 하도 안나와 포스기 슬쩍보니 우리테이블에 주문이 안들어가있길래 저기요 한마디 했더니 2층 일하는 나름 젊어보이는 여직원 왈 아 쫌 기다리세요 지금 주문이 밀려서 그래요 이러길래 어이가 없어서 아니 주문이 아예 안들어갔다고요 하니 미안하단 사과 한마디 없이 설렁탕 3개요네 이러고 지 할일함ㅋㅋㅋㅋ추가로 설렁탕 서빙하시는 아주머니는 그릇 상에 놓을때 엄지손가락이 찰랑거리는 국물에 닿아서 경악했음1층 카운터에 있는 젊어보이는 남자도 친절과는 거리가 멈,1.0
28477539,민재,2021.08.31.,판교 푸주옥점심 한끼를 주옥같이 먹게해준식당 설렁탕 한그릇이 12000원포장했는데 소금도 안주고 김치는 4000원주고 사라고되어있는 식당  포장은 국물을 많이주니까 김치를안준데진짜 국물만많아 ㅡㅡ국수도 고기도 파도 쥐꼬리만큼주는식당 자리도안차지하고 밥도안주는데 왜 김치를안주지 정말 이상하고 그지같은식당입니다8만원이상주문해야 김치준다고 정신이상한듯맛도 주옥같았음  너무돈아깝고 기분나쁨,1.0
28477539,가끔씩,2021.07.31.,언제나 만족감을 주는듯모친은 꼬리곰탕이 무척 마음에 드신듯 합니다,5.0
28477539,맺맺,2021.07.27.,냉면 여름에 안함,1.0
28477539,말구리재,2021.05.13.,20200422 첫 방문 설렁탕 첨가물없이 우렸어도 진한 국물이 진국 혼밥석도 있네요20210513 재방문 역시 맛나요,5.0
28477539,,2021.01.26.,주변에 대안이 없어서 다니긴 하는데 김치깍두기 성의 없음 소금에 절여놨던 거 고춧가루 묻혀 내놓는 느낌 포장하면 양이 두 배라고 현수막 걸려 있으나 양 차이 없음 개선이 필요함,2.0
28477539,tndual,2020.11.23.,역시는 역시 흰국물에 밥말아먹는게 뭔 맛인가 싶었던 나에게 설렁탕의 의미를 알려준 곳 특히 판교점이 더 맛있음,5.0
28477539,o,2020.11.08.,,3.0
28477539,Radical,2020.07.16.,이미 조리한 건더기에 국물만 넣는건데 고기는 수분감 더 말라서 퍽퍽하고 소면은 떡짐이 가격으로 이 정도로 퀄리티의 설렁탕을 왜 먹을려고 하는지 모르겠네요,1.0
28477539,헬로똣또,2020.06.21.,싹비웠음 김치도 석박지도 설렁탕도 역시 푸주옥 다른 지점은 파썬거 안나오는데 여긴 듬뿍주셔서너무 맛있게 흡입했습니다,5.0
28477539,하늘이야,2020.01.28.,들어갈때  인사없이 몇분 만 물어보고들어가니 텅텅비어 있는데 입구에 앉자 먹으라고 국물 맛은 3분에1 먹으니 조미료 맛 엄정 올라오고  느끼해서  겨우다 먹고 하루종일 조미료 맛나고 계산핥때 영수증 버려드릴까요란 말만하고 식당에서  인사한번 못받고 나온 식당 첫경험 이네요 기분 나뻐서 다시는 않갈거 깉아요 하루 종일 속 거북해 죽겠네,1.0
28477539,쿠키,2019.09.20.,혼자 왔다고 겁나 불친절하네맛도 그냥저냥이고만,1.0
28477539,조대흠,2019.07.14.,,4.0
28477539,S,2019.03.29.,맛도 양도 푸짐하네요,5.0
28477539,jh,2019.01.28.,단골집,4.0
28477539,진성호,2018.07.08.,,5.0
28477539,PhDLeeCH,2017.02.05.,,4.0
20212321,이선민,2023.01.28.,진짜 최악의가게에요,1.0
20212321,카카오,2021.07.19.,1점조차 부여하기 싫습니다최악의 가게입니다절대 가지 마십시오다른 가게 많습니다 다른 곳 가십시오,1.0
20212327,이원영,2022.10.30.,파국,1.0
20212327,달보드레,2018.04.08.,,1.0
19940995,힝,2022.08.28.,진짜 뻑뻑한고기 ㅋㅋ 평점좋은건 돈주고 산듯 사진처럼 육즙이 하나도없고 씹고 넘기기 너무 힘드네요ㅋㅋ 절대가지마세요 제발 ㅠㅠㅋㅋ,1.0
19940995,맛집러버,2022.04.20.,정말 맛있습니다 기본찬이 정말 잘나옵니다 양념게장도 나오고 계란찜도 나오고 돼지갈비 소갈비 증 고기먹고싶을땐 여기로갑니다,5.0
19940995,리뷰알바검거끌올,2022.03.19.,여기도 조작 저기도 조작,1.0
19940995,,2021.12.17.,테이블마다  구워주고 안구워주고혼자  집게잡고  가위잡고가지 마세요,1.0
19940995,이수민,2021.11.25.,고기 맛있어요 ㅎㅎ 부드럽공비린내도 안나고 아이들이 되게 좋아하네요 친절하셔서 좋아요,5.0
19940995,지나가는 과객,2021.10.16.,여긴 맛집은 아니죠 왜 이렇게 평가가 좋은지 모르겠습니다 그냥 수입고기 싸게 파는 집이에요 가성비가 좋다고 할수는 있겠지만맛집은 아닙니다,1.0
19940995,김인호,2021.08.16.,윤기좔좔 흐르는 돼지갈비 타지 않도록 직원분이 신경써주시고 밑반찬도 맛있어서 푸짐하게 잘 먹었어요,5.0
19940995,전승진,2021.08.16.,돼지갈비 맛집으로 소문난곳이라 자주 찾는 식당 달달한 돼지갈비 아주 맛있어요,5.0
19940995,gksrmagml03,2021.08.15.,여기 메뉴도 이것자것 많고 고기 질이 좋아요 고기에 냄새가 정말 하나도 안나요 맛있는집,5.0
19940995,남복희,2021.08.13.,육회 비빔밥 혼밥하러 갔는데  맛있게 잘 먹었어요 내부도 넓어서 다른사람 시선 생각하지 않아서 좋네요,5.0
19940995,할리빙,2021.08.13.,직원분들도 친절하고 음식도 맛이 좋아서 남양주가면 꼭 다녀오는 맛집이네요,5.0
19940995,김주형,2021.08.13.,야들야들하니 육즙도 많고 살살녹네요 돼지갈비 맛집 찾기 어려운데 마음에 들었어요,5.0
19940995,송지영,2021.08.10.,양념갈비 생각나면 부담없이 다녀올수 옛날농장 육질좋은 고기 맛있어요,5.0
19940995,나현수,2021.08.04.,메뉴가 다양해서  동료들과 식사하러 오기 좋아요,5.0
19940995,최미정,2021.08.03.,메뉴가  다양한데  전반적으로 괜찮았어요 가성비 괜찮았어요,5.0
19940995,나나살,2021.08.03.,막국수도 맛있고 냄새없는 부드러운 고기도 맛있었어요,5.0
19940995,인수,2021.08.02.,밑반찬 깔끔하고 서비스가 괜찮네요수제갈비는 자주 먹는데 양념보다 깔끔해서 좋아요,5.0
19940995,정채원,2021.07.30.,소양념갈비 부드럽고 육질 넘 좋아요 양념도 속까지 잘 배어있고 적당히 달달해서 끊임없이 들어갔네요ㅎㅎㅎ,5.0
19940995,백연경,2021.07.27.,맛집 검색하다 리뷰가 좋길래 와봤어용명품소갈비살 먹었는데  육즙팡팡 터지고역시 소갈비살이라 맛있네용 괜히 명품이아닌듯,5.0
19940995,또나영,2021.07.27.,원래도 옛날농장좋아했는데 넓고 분위기도 괜찮고 사장님과 직원분들도 친절해요ㅎㅎ고기도 부드럽고맛있네요,5.0
19940995,문1024,2021.07.24.,한국적인 인테리어 정말 좋아요 사진찍기도 좋고 부모님이 좋아하셨어요,5.0
19940995,인종아님,2021.07.22.,소갈비살 이름 그대로 맛이 명품이네요ㅎㅎㅎ 저는 너무맛있게 먹고 갔어요,5.0
19940995,미소,2021.07.19.,분위기맛 좋습니다나오는반찬도 좋구요구어주시는 언니들도 조으시고좋아요,4.0
19940995,이다희,2021.07.19.,후식으로 먹은 게장정식 괜찮네요 돼지갈비 생각날때마다 찾는 식당인데 다른메뉴들도 맛있어요,5.0
19940995,더글라스,2021.07.19.,주차하기도 좋고 내부도 넓어서 회식하기 좋았어요돼지갈비 양념이 감칠맛이 정말 대박이네요,5.0
19940995,남경해,2021.07.13.,내부나 외부 인테리어도 정말 좋고 깨끗한 식당입니다 고기도 괜찮고 식사메뉴도 나쁘지 않았어요,5.0
19940995,김진관,2021.07.13.,고기하고 막국수 조합을 좋아해서 자주 찾는 단골집입니다  청결에도 신경을 많이 쓰시는거 같아 좋았네요,5.0
19940995,마티니,2021.07.13.,양념갈비 먹을때 꼭 찾는단골집추가반찬도 후한인심만큼이나 맛있어요,5.0
19940995,엄재석,2021.07.13.,수제돼지갈비 먹었어요 양념도 맛있고 양도 괜찮았어요  가족끼리 식사하기 좋은 곳입니다,5.0
19940995,라라라,2021.07.02.,고기 누린내 잡내 전혀 없이 너무 맛있었어요 상차림에 나온 밑반찬도 너무 고기랑 다 잘 어울려서 맛있게 먹었습니다,5.0
19940995,H,2021.07.02.,저희는 소보단 돼지를 좋아해서 돼지갈비 먹었어요다음엔 삼겹살 먹어볼려고요,5.0
19940995,김예지,2021.06.29.,돼지잡내도 없고 엄청 신선한거 같더라구요 메뉴도 다양해서 여러 종류의 고기 먹을 수 있어 좋고 너무 맛있었어요,5.0
19940995,재범,2021.06.29.,ㅋㅋ완전 맛잇게 먹엇네요 육즙이풍부하니 두툼하고 식감도 좋고 ㅋㅋ잘먹엇습니다,5.0
19940995,째이야따랑해,2021.06.28.,고기 잡내1도 없고 어쩜 육즙이 이리 가득한지 씹으면씹을수록 고기에서 풍미가 느껴져요 반찬들도 괜찮았고 직원분들 짱 친절하심ㅋ,5.0
19940995,시연,2021.06.28.,양념 돼지갈비가 땡겨서 근처 잘하는 곳으로 알아보고 다녀왔어요 그런데 밑반찬까지 완벽하고 고기는 더할나위없는 맛집이였을줄은 몰랐어요 ㅎㅎ 우연히 찾아가게 된 건데 계속 생각날만한 맛집을 알게되어서 기분이 좋아요 고기 갖다주신 직원분들도 넘 친절하시고 사장님도 친절하셔서 더더욱 좋았어요 추천합니다,5.0
19940995,아쿠아,2021.06.25.,갈비살 살살 녹는게 정말 맛있구요 막국수도  넘 맛이 좋았어요,5.0
19940995,조프리,2021.06.25.,친구추천으로 처음가봤는데 고기도 부드럽고 기본반찬들도 맛있게 먹었어요,5.0
19940995,김성진,2021.06.22.,내부가 정말 넓어요 테이블도 커서 회식이나 모임하기도 좋고 서비스도 마음에 들어서 자주 찾는곳입니다,5.0
19940995,다니엘,2021.06.22.,막국수에 싸먹는 돼지갈비 막국수 면발 정말 탱탱하고 돼지갈비의 물리는 맛을 싹잡아주네요,5.0
19940995,최민주,2021.06.15.,지인소개로 다녀왔어요 위생도 괜찮고 서비스도 괜찮았어요,5.0
19940995,빅준,2021.06.13.,고기가 품질이 좋아서 육즙도 많고 너무 맛있습니다 서비스도 좋아서 더욱 기분이 좋네요 다음에 또 먹으러 올게요,5.0
19940995,채린,2021.06.11.,기본반찬도 맛있고 모임하고 좋아요,5.0
19940995,green,2021.06.10.,갈비 맛있게 먹었어요  어르신과 같이 먹어도 부담스럽지않아요  밑반찬도 아주 좋아요  밥많이 먹었네요,5.0
19940995,제임스,2021.06.07.,갈비가 너무 부드럽고 연해서 정말 맛있어요 분위기도 좋아서 더욱 기분이 좋았습니다 청결하고 깨끗해서 더 맛잇게 먹었답니다,5.0
19940995,상호,2021.06.04.,환기 잘 되어서 냄새도 잘 안나고 육질 좋고 너무 맛있었네요,5.0
19940995,Na  Kyung,2021.06.03.,갈비먹고싶어서 왔는데주차장있으니 편하네요고기도 맛있고 매장도 깔끔,5.0
19940995,에이아이,2021.05.31.,불조절 잘 하면서 구워야해요 사장님이 친절하십니다,5.0
19940995,이정희,2021.05.29.,주차장있어서 편하고 고기도 맛있어요 ,5.0
19940995,예원,2021.05.27.,직원들이 친절해서 기분좋게 먹고갑니다 ㅎㅎ,5.0
19940995,누리,2021.05.27.,잘먹구가용 ㅎㅎ 남편도 맛잇다며 배부르게 많이 먹구 갓습니당 ㅎㅎ 담에 또올게요,5.0
19940995,seo tae,2021.05.26.,진짜 맛있어요 가게분위기도 너무 좋고 깔끔하니 맛도 대박이네요 사장님께서도  엄청 친절하시네요,5.0
19940995,혜민,2021.05.26.,소갈비 너무 맛있어요 여기는 인테리어도 정감이 가고 저희 아빠두 너무 맛있게 드셨다며 나중에 또 오자고 말씀하시네요 감사합니다,5.0
19940995,kim3355,2021.05.25.,고기가 부드럽고 냄새가 안나요 너무 맛있써요 가게도 깨끗하고 일하시는분들도 모두 친절해서 좋았써요ㅋㅋ,5.0
19940995,mjjpw,2021.05.25.,고기 질 좋아보여요 냄새에 좀 민감한 편인데 잡냄새 없고 아주 부드러워요 만족스러운 식사하고 갑니다,5.0
19940995,김지용,2021.05.20.,이 근방에서 제일 괜찮은 고깃집이라 말할 수 있겠네요가족들끼리 편하게 식사할 곳은 여기뿐이라 항상 감사하게 생각하며 먹고있습니다 돼지갈비 존맛,5.0
19940995,ㅇㅁㅇ,2020.07.04.,진짜 겁나 시끄럽고 애기들 뛰어다니든 소리를 지르든 신경도 안 쓰고 불은 무슨 어디 불난 줄 알았어요  판 갈아달라해도 안 오고 갈면서도 무슨 고기에 불이 붙었는데도 느릿느릿 안 보이시나봐요  옛날엔 고기 구워주고 친절하고 해서 온 건데 괜히 여기까지 왔네요 다음엔 집 앞 고기집 갈려고 합니다 계란찜은 밥 다 먹고 일어나려고 하는데 이제서야 계란찜 안 나왔죠 이러고 있네요 ㅋㅋ 음료를 시켜도 컵은 안 주고 뭐죠 물컵 자기가 비우고 마셔야하는 건가요 ㅋㅋ 벨은 폼이죠 벨 눌러도 안 오고  귀가 안 들리시나 여튼 최악중에 최악임 안 믿을까봐 먹던 사진도 남김,1.0
19940995,택홍,2020.06.21.,맛은 최고였습니다  그러나 새로오신 직원분이 응대가 별로였습니다 굉장히 바쁜 것은 이해하지만  불 세게 틀어놓고 가셔서 첫 판 고기가 탔습니다후식메뉴도 오더가 안들어가서 20분이상 기다리다가 돌솥밥은 구경도 못했죠 할머니 할아버지 모시고 갔는데 좀 실망했습니다,3.0
19940995,안복경,2020.03.27.,,5.0
19940995,디리디리기,2020.01.18.,고기도 반찬도 맛있는데 직원분들이 너무너무 친절하시네요   엄마 생신으로 갔었는데 미역국도 챙겨주시고 너무너무 감사했어요 자주갈게요 번창하세요,5.0
19940995,이영삼,2017.06.17.,겨울에는 감자도 숯불에 구버줌,3.0
19940995,정주동,2016.10.27.,즐겨 찾는곳,4.0
28516629,군포다람쥐,2023.01.14.,여기 너무좋아서 2년전까지만해도 상견례도하고친구들모임도 자주했는데 오랜만에 친구들모임하면서진짜 실망했네요 계속 가져다주는게 귀찮았던건지 한꺼번에 그 많은 반찬들을 상에 다때려놓고 먹으라고 주니까 당황스러웠네요 간도 변하고 구성도 변하고국에서 벌레가나와도 확인도안하고 그냥 홱가져가버리고주인이 바뀐건지 뭔지 실망스러웠어요ㅠ 이제 생각안날것 같아요,1.0
28516629,자몽이,2022.12.22.,한상차림으로 나오지만 식탁크기가 한상차림에는 부적합하다또 한상차림이지만 밥이 한참 늦게나와서 코다리 양념구이 등을 그냥 먹게되어 간이 많이 짰다어르신들 모시고 가서 드시기 편한 떡갈비가 있는 메뉴를 시켰는데 떡갈비는 반 이상이 익지 않은 채로 서빙되었다다시는 가고 싶지 않고 누가 간다해도 말리고 싶은 곳이다,1.0
28516629,Bigmama,2022.12.17.,한상 21000원의 코다리정식이라 보면 됨 맛은 뛰어나지 않고 보리굴비는 냄새도 좀 남 위치나 기성비 생각하면 나쁘지 읺음 그럭저럭 애매한 밥집 한정식이랴 보기앤 무리,2.0
28516629,Um Jounghee,2022.10.29.,,5.0
28516629,,2022.10.29.,,5.0
28516629,오정희,2022.10.10.,부모님 모시고갔는데 너무 좋네요 다음에재방문 할께요,5.0
28516629,윤석현,2022.10.10.,좋습니다 제가 한정식을 좋아해서 가족들까지 가서  주문하고 먹었는데 맛이  신선하고 깨끗한 느낌이었습니다 사장님도 웃는 얼굴이 보기 좋더라구요 많이 번창하세요,4.0
28516629,황순덕,2022.10.09.,이웃사촌한정식 처음갔는데 음시맛도좋고 이모님이 친절해서 좋았읍니다맛있게먹고 즐거운시간보냈어요,5.0
28516629,엘리사벳,2022.10.08.,음식 정갈하고 맛있네요 다음에 또 방문할거예오,5.0
28516629,이명호,2022.10.07.,맛있어요,3.0
28516629,혜진,2022.10.07.,너무맛있어요 사장님도 친절 부모님 모시고 또갈께요,5.0
28516629,왜저래,2022.08.18.,살면서 가본 식당 중 가장 최악ㅋㅋㅋ 여기 가려는 분들은 다시 생각해보세요,1.0
28516629,행운과 건강을 기원합니다,2022.07.31.,너무 아닌것 같아요0점은 없나요,1.0
28516629,정상고집,2022.05.08.,별점 없이 후기를 작성할 수 없어서 별 한개 줬을 뿐 최악의 식당이다 식당은 음식 맛이 결정하니 직원에 대한 평을 하지 않겠다 가족 18명이 1인 28000원짜리 음식을 주문했는데 먹을 것이 없어 누른밥만 먹고 나왔다 1인 5000원도 아까운 음식이다 5상에 나온 낙지볶음에 들어 있는 낙지를 모두 합치면 한마리도 되지 않는다  주인을 불러 음식을 먹어보라며 얼굴에 던지고 싶은 걸 꾹 참고서 나왔다 다시는 가지 말아야 할 식당이다 내 손가락이 더러워질까 후기 작성도 하고 싶지 않으나 속지 말아야 한다는 마음에 후기를 작성한다,1.0
28516629,,2022.03.06.,평 안좋은거 봤는데 설마평타는 하겠지하고 가봄결론은 0점 주고 싶은 곳 음식은 30분 기다려도 제대로 나오지도 않고 겨우 나온 음식들도 다 식었음밥이 하도 안나오길래 그냥 나갈까 하던 차에 나와서 꾸역꾸역 대충 먹었음진짜 비추오래 버티는 듯 이 식당도,1.0
28516629,수사관,2021.12.17.,열심이시네요많이 노력 하시는게 좋아보입니다분리된 방에서 분위기있게 잘 먹었습니다,5.0
28516629,say,2021.11.14.,,1.0
28516629,녕수,2021.11.06.,별점 0개도 아까운곳 사과한마디없고 애시당초 팔 마음이없음 손님 개무시하는곳,1.0
28516629,,2021.05.08.,평일에 가면 괜찮지만주말에 가면 음식하나 나오는데 2030분 간격으로 나와요심지어호출벨 눌러도 안와서 메뉴 다 안나왔다고직원 찾아가서 직접 말함,1.0
28516629,,2021.04.04.,담채화 모든음식이 다 맛있고 따뜻하고친절하셨구요기분좋게 먹었습니다번창하세요,5.0
28516629,안양,2021.03.17.,가족과 함께 자주 가는데 갈때마다 맛 가격 서비스에 모두 대만족하고 옵니다 추천해요,5.0
28516629,김민영승민지민맘,2018.10.03.,아버지팔순이셔서 가까운 친지분들 모시고 편안하게 식사하러 룸으로 예약했어요하지만 첫번째 음식을 먹을수 있었던 시간은 40분후 ㅠ그것도 25분이 지난후부터 음식 안나오냐 재촉했더니 주방에 말씀드릴게요만 반복하더군요첫음식을 다먹고도 또 한참을 기다려 다음 음식이 나오고또 기다리고원래 이렇게 음식사이에 텀이 기냐고했더니서빙하시는분이 저희도 최선을 다하고있습니다라고하시네요입맛도 없어지고 기분도 상해 먹는둥마는둥했어요어른들 보기도 죄송하고 나올때까지도 사과는 안하시고 핑계만 대시네요기대하고 갔는데 아주 실망스러웠습니다비싼돈내고 기분만 상해서 왔습니다아주 손님없을때 식사해야 제대로 된 서비스를 받는곳인 것 같아요개인적으로 다시는 가고싶지 않은 곳입니다,1.0
28516629,서승환 Stephan,2018.02.17.,미리 예약했고 시간도 맞춰서 갔고 산수화 메뉴로 주문을 했는데요 코스요리면 딱딱 타이밍 맞춰서 음식이 나와야 되는데 음식과 음식 사이에 30분씩 기다리는게 말이 됩니까 처음에 음식 맛은 좋았는데 뒤로 갈수록 다 식어빠진게 나오고 기분도 잡쳐서 뒤에 음식은 먹지도 않고 나왔습니다 뭐 관리자도 없고 알바하시는 분들에게 뭐라 해봤자 의미도 없어서 평으로 남겨요 제대로 사과도 못받고 제값내고 저퀄리티 서비스 받고 갑니다,1.0
28477922,sh,2022.08.22.,동태탕 비린내 너무심합니다 먹기 거북하고 냄새가 역겨워서 콜라먹었네요,1.0
28477922,Noi,2020.12.11.,간장게장  아구수육 맛집 오래전부터 항상맛있어요,5.0
28477922,썬31,2020.12.06.,,3.0
28477922,정또술,2020.09.02.,대자를 시켰는데 65000원에 가격대비 간도 싱겁고 해물양도 너무 적네요 예전에 잘 먹었는데 너무 변해버렸어요,1.0
28477922,봄,2020.04.02.,맛 별로 해물 별로 없고 가격만 비싸요,1.0
28477922,라이프 스타일,2019.06.14.,둘이가서 해물찜 중자 시켰는 해물도 몇개없고 맛도없고  냉동해물이라 쭈글쭈글 질기고 어떻게 이런집이 다수 방송 나왔다 하고 사람을 현혹 시켜서 들어 오게끔 하는지 한심스럽다,1.0
28477922,롱이네,2019.01.22.,,3.0
28477922,김갑수 동현산전,2016.07.07.,,1.0
28477922,김형호,2016.03.11.,짜지앓아좋다 반찬으로 나오는 꽃게무침 맛있다,4.0
23591594,예쁜이,2023.01.31.,아래 내용처럼 불친절 쩜가게 텅 비어있는데도 특정 자리 앉으라고 강요조로 말함 지정한 근처에 앉아도 안됨 그럼 꼭 지정한 자리에 앉으라고 다시 언성 높여 말함 해장은 무슨 속만 더 얹히고 왔음,1.0
23591594,솔직한무지,2022.07.22.,지금 시간 아줌마 핵 불친절해서 그냥 나옴자리 다른데 앉으려다가 여기 앉으면 안 된다고 겁나 언성높여서 말함내가 뭘 짜증나게 한거지ㅎ제발 빨리 망해라,1.0
23591594,,2021.12.12.,콩나물국밥 먹을만하고 깍두기가와엄청맛있네요,5.0
23591594,joon,2018.05.20.,그럭저럭 먹을만합니다,3.0
20667549,springstar,2022.04.25.,졸라 맛있음,5.0
20667549,도크탈,2022.03.03.,개인차가 있겠지만 본인 기준으로는 맛집은 아님 20년 민락동 거주하면서 수십 번 방문했지만 가격은 오르는데 품질은 오히려 처음만 못함 직원의 서비스정신과 국소배기 등의 환기 부대설비는 시급한 개선이 필요함,3.0
20667549,김  용 진,2021.11.30.,맛도좋구요친절해서좋아요,4.0
20667549,코코,2021.08.20.,,5.0
20667549,,2021.04.04.,돼지갈비 맛남 된장찌개도 맛남동네 부담없이 가기 좋은 곳,4.0
15533149,화음,2022.10.11.,엄청 질김멀정한 이로도 먹기 힘듬,1.0
15533149,k,2022.10.07.,컵강정을 컵보다 훨씬 적게 주고 튀김 위주에 위생적이지 않아보임그렇다고 맛있지도않음,1.0
15533149,봄은온다,2022.07.06.,퇴근길에 닭강정집보여  꿀삐닭강정2호로 하나사서 맥주랑 함께 먹었는데 양도 많다보니 남겼는데 맛도있네요 최고,5.0
15533149,최준,2021.09.17.,,1.0
15533149,불꽃놀이,2021.05.31.,음식하는 사람이 담배를 피움위생 관리도 안되어 보임,1.0
15533149,박현경,2021.04.18.,인터넷에 맛있다해서 먹었지만 고기가 별루에요ㅠ더이상 안먹을듯 양은 많음,2.0
15533149,더 해피,2020.11.27.,빨라서 좋네요,5.0
15533149,주민,2020.09.23.,최악입니다 직원 응대 최악이고요 위생관리도 안 되는 듯 합니다 그리고 3000원 이하는 현금결제밖에 안된대요 ㅎㅎ 요즘 세상에 그렇게 장사하는 데가 있다니 충격적이네요 세금은 잘 내는지,1.0
15533149,해리,2020.09.20.,마스크도 안끼고 표정과 말투가 손님응대하는 모습이 영 아니었습니다 맛은 평범,1.0
15533149,김성혜,2020.08.14.,여기 왜 사먹어요 직원 마스크도 안쓰는데,1.0
15533149,,2020.02.04.,1빠 ㅋㅋ 맛있고 직원분 친절해요 드디어 수원역에 닭강정집이 생겨따 오예 자주갈게요,5.0
20220532,냠냠이,2022.01.27.,한번은먹어야지 먹어야지 하다 먹었는데 짱 맛나요 사장님 친절하시고요 최고 최고,5.0
20220532,잘먹는미식가,2021.02.06.,오랜만에 먹었는데 주인이 바뀌었나요맛이 좋아졌어요 하얀소스도 매콤하니 특색있구요잘먹었습니다,4.0
20220532,ㅊㅇㅇ,2020.12.31.,친절하고 맛있고 좋아요  주문하거나 매장에서 먹으면 늘 친절히 응대해주세요,5.0
20220532,이양우,2018.12.20.,,1.0
20332507,정은혜,2022.01.14.,지인추천으로 갔는데 맛있어서 가족들이랑 다시 방문할 예정,5.0
20332507,이승훈,2022.01.14.,친구랑 가고 넘 맛있어서 가족끼리 또왓는데 부모님들도 맛있데요ㅎ,5.0
20332507,박예준,2022.01.14.,맛있어용,5.0
20545099,하이,2022.08.07.,쌀국수 뚝배기,5.0
20545099,GapBoo,2021.05.01.,굿,5.0
20545099,이건우,2020.11.23.,저희 아들 상욱이가 넘잘먹네요,5.0
20545099,MG,2020.06.21.,확실히 된장찌개는 짜서 국물먹기 힘듬 생선은 좀 굳어서 어제 구운거 전자렌지 돌려먹는 느낌 김치랑 양배추 괜찮고 숙주는 색깔이 좀 된거 안 된거 섞여있는 느낌 나중에 계란찜 시켰는데 계란찜 꿀맛인데 껍질이 좀 들어있음 근데 리뷰들대로 동네맛집은 맞는지 사람은 많음,2.0
20545099,나,2020.05.25.,8천원에 이정도 든든하게 먹을 수 있는 곳 별로 없는듯,5.0
20545099,으악,2020.03.30.,맛있고 다 좋은데 8천원 되니 뭔가 심리적인 마지노선이 뚫린 기분,5.0
20545099,김창완,2020.01.13.,시골밥상 8000원,5.0
20545099,김귀성,2018.04.07.,,3.0
20141488,잔디,2022.06.09.,제 입맛에는 짜웠어요근데 다른 분들은 맛집이라고 지인들 데려왔더라구요시래기도 많이 주고 고기도 양 괜찮은데짜서 별로였어요제가 워낙 삼삼하게 먹어서 동네라면 갈만 한거 같아요,3.0
20141488,popori,2022.05.01.,진짜 맛있어요 우거지 엄청 많이 주시고 볶음밥도 날치알 깍두기 볶음밥 이에요,5.0
20141488,쿠링,2021.10.14.,,5.0
20141488,김현준,2020.02.07.,몇년째 자주 먹는중이에요 싸고 맛있어요,5.0
20215166,Inpou Lee,2023.01.23.,좋아요단골 됬습니다,5.0
20215166,갬성도마뱀,2022.09.27.,,2.0
20215166,옥담,2022.09.22.,,5.0
20215166,뿡뿡이,2022.08.08.,,5.0
20215166,스타오션,2022.08.05.,가성비 최고의 피자입니다,5.0
20215166,얄루,2022.06.28.,맛있어요맛있어요맛있어요,5.0
20215166,핑핑2,2022.01.09.,항상 친절하시고 맛도 근처 피자스쿨 중에 제일 좋음 갓자스쿨,5.0
20215166,정,2021.03.19.,이걸 피자라고 팔아먹네요짜서 먹을수가 없어요 암걸려 죽으라는건지 어처구니가 없네,1.0
20215166,그길인가,2020.11.26.,콤비네이션 피자만 먹는데 너무 맛 차이가 큼가끔씩 먹어서 그런가재료는 차이가 없을텐데소스 차이,3.0
20215166,이지선,2020.01.31.,단연코 병점 피자는 여기임,5.0
25952901,남원식,2022.12.21.,,5.0
25952901,INDOI,2022.11.23.,청국장 맛잇음나물반찬에 비빔밥으로 먹을수 잇어 더 좋음가격 9000원은 반영된 금액 같음,4.0
25952901,맛집찾기장인,2022.10.13.,별 다섯개는 아니고 네개정도,4.0
25952901,김태성,2022.09.05.,맛있네요출장와서 혼밥합니다 깔끔하고 입맛에 맞아요 ㅎㅎ청국장찌개 혼밥,5.0
25952901,,2022.08.19.,여기 진짜 집밥 느낌인데 든든하고 제육 맛있어요,5.0
25952901,댓글 알바 보안관,2022.07.05.,기본인데 기본을 못하는 집들이 참 많단 말야,5.0
